Input1,Input2,Input3,Input4,Output1,Output2,Output3,Output4,Output5
-0.2,-1.00E-04,-0.0008,0.0003,6.637191772,-1.4112748,-4.8946304,4.2547865,0.038323797
-0.2,0.0009,0.0004,-0.00095,19.15097618,12.855566,-4.231457,-13.549505,0.142049248
-0.2,0.0004,0.0007,-1.00E-04,7.288686752,5.71409,-4.2986116,-1.4128237,0.047579178
-0.2,-0.0006,-0.001,0.0009,16.21950531,-8.546627,-5.0902457,12.810811,0.118183597
-0.2,-0.0002,1.00E-04,-0.0005,8.893379211,-2.8428564,-4.4867306,-7.132995,0.06065977
-0.2,0.0001,-0.00085,-0.00035,7.091600418,1.4434241,-4.798778,-5.0178733,0.043352294
-0.2,-0.00065,0.00025,0.00065,13.90990734,-9.267146,-4.6438174,9.275802,0.100739881
-0.2,0.00085,-0.00025,-0.00075,16.80111504,12.144115,-4.480141,-10.711033,0.123594282
-0.2,0.00035,-0.0007,0.0001,7.075227737,5.009138,-4.79538,1.4041756,0.043348823
-0.2,-0.0009,-0.0002,0.00025,14.13909054,-12.83169,-4.7538466,3.558447,0.102489011
-0.2,0.0005,0.0006,0.0002,8.847581863,7.141503,-4.367932,2.8635323,0.060735227
-0.2,0.00045,-0.00045,-0.00015,8.236494064,6.434874,-4.6675763,-2.1554494,0.054484749
-0.2,3.12E-19,-0.00035,3.12E-19,4.693299294,0.013136506,-4.6932635,-0.012822229,0.012445137
-0.2,0.0007,-5.00E-05,0.00015,11.195508,9.999977,-4.5593004,2.1336927,0.079503706
-0.2,0.00055,-0.0005,0.0004,10.807477,7.8619432,-4.7573357,5.6885123,0.075804631
-0.2,0.0002,-0.0003,-0.00045,8.406829834,2.8670845,-4.5939174,-6.4304385,0.05607977
-0.2,-0.00095,0.00045,-0.0006,16.619524,-13.549014,-4.4171696,-8.551104,0.122653484
-0.2,0.00095,-0.0009,-5.00E-05,14.41345978,13.573827,-4.790573,-0.7412487,0.104638401
-0.2,-0.0004,-0.0001,0.00075,13.01535225,-5.697345,-4.754052,10.6929245,0.093460424
-0.2,0.00025,-3.12E-19,-0.00085,13.40080833,3.5795453,-4.431451,-12.129747,0.097056248
-0.2,-0.00015,0.00015,-0.00025,6.125966549,-2.1298366,-4.5030913,-3.5655897,0.035313554
-0.2,0.00065,0.0005,-0.00065,13.79157162,9.284556,-4.2630997,-9.264473,0.100589329
-0.2,-0.0007,0.00085,0.00055,13.46102619,-9.984125,-4.434608,7.864523,0.097603198
-0.2,-0.0005,0.0008,-0.0009,15.26554108,-7.1284595,-4.220411,-12.822245,0.112162212
-0.2,0.001,0.00075,0.0006,17.20944786,14.277414,-4.336833,8.573938,0.127259705
-0.2,5.00E-05,0.00055,0.0008,12.30120087,0.72027916,-4.509824,11.422007,0.088446799
-0.2,-5.00E-05,-0.00065,0.00095,14.4214468,-0.69959486,-4.9371185,13.531945,0.104323686
-0.2,-0.00025,-0.0004,0.0007,11.63755226,-3.554794,-4.833691,9.971534,0.082248849
-0.2,-0.00035,0.00035,0.001,15.81325245,-4.9871416,-4.6381187,14.271483,0.115640295
-0.2,-0.00085,-0.00075,-0.0004,14.24599075,-12.11414,-4.835578,-5.7282686,0.103378608
-0.2,0.00015,-0.00055,0.0005,8.859510422,2.1541717,-4.821188,7.1138325,0.059396847
-0.2,0.0008,0.00065,-0.00055,14.47990704,11.424301,-4.2160707,-7.834397,0.106119851
-0.2,0.0007,5.00E-05,-0.00075,15.29301929,10.001262,-4.3931017,-10.70289,0.112006202
-0.2,-0.0002,1.00E-04,0.0003,6.898681164,-2.8435729,-4.605039,4.2777925,0.042337647
-0.2,5.00E-05,-0.0004,-0.0004,7.404895306,0.7273003,-4.646589,-5.719504,0.046965722
-0.2,-0.00035,0.0006,0.0008,13.26171398,-4.988176,-4.5258203,11.424015,0.095864964
-0.2,-0.0003,-0.00015,-0.001,15.56374741,-4.26835,-4.5036154,-14.273362,0.113985997
-0.2,-0.00065,-0.0003,5.00E-05,10.42711258,-9.262404,-4.736997,0.70243275,0.072705994
-0.2,0.0002,-0.0005,0.00045,8.495840073,2.8673449,-4.793185,6.401797,0.056310092
-0.2,0.0005,0.00025,0.0002,8.904209137,7.143693,-4.483713,2.8546298,0.060818998
-0.2,0.001,-0.00085,-0.00035,15.86414528,14.287785,-4.7255917,-5.0198693,0.116100025
-0.2,0.00095,0.00075,0.00075,17.82709503,13.563816,-4.3630896,10.714087,0.131993155
-0.2,-0.00095,0.00095,0.00035,15.10336971,-13.552655,-4.3922863,5.0144925,0.110737243
-0.2,-0.0007,0.00065,-0.0005,13.00763035,-9.981676,-4.3454604,-7.1190987,0.094487687
-0.2,0.0004,0.0003,0.0006,11.24931335,5.7164106,-4.5344744,8.562023,0.079999797
-0.2,-3.12E-19,-0.0006,-0.00055,9.159068108,0.015257909,-4.694634,-7.8643947,0.062165884
-0.2,-0.00055,-0.00025,0.001,16.97756195,-7.837894,-4.8528733,14.256741,0.124452007
-0.2,0.0006,-5.00E-05,-0.0006,12.91262531,8.574164,-4.456504,-8.564998,0.093256458
-0.2,-0.0009,0.0008,-0.0003,14.20600891,-12.83724,-4.3416915,-4.2621207,0.1039507
-0.2,1.00E-04,0.0004,-5.00E-05,4.709736347,1.4353411,-4.429635,-0.70692843,0.017743399
-0.2,-0.00015,-0.00095,-0.0009,13.88613987,-2.1228263,-4.7708497,-12.866915,0.100371347
-0.2,0.0003,0.001,-0.00095,14.76941872,4.2871976,-4.0817885,-13.531248,0.108411633
-0.2,0.00015,-0.0007,0.0005,8.883788109,2.155094,-4.8708086,7.110027,0.059457294
-0.2,-0.00075,-0.00045,-0.00045,13.33896065,-10.688634,-4.720806,-6.4338927,0.096406056
-0.2,0.00085,0.00085,0.00055,15.08849907,12.135585,-4.308552,7.8630013,0.11082613
-0.2,0.00065,-3.12E-19,-0.00085,15.8990202,9.288227,-4.3989162,-12.130837,0.116652279
-0.2,-0.00045,0.0007,-0.00065,12.05065441,-6.414082,-4.2864,-9.257678,0.086868067
-0.2,-0.0006,-0.0001,0.00095,16.72450638,-8.552299,-4.7999225,13.547253,0.122543416
-0.2,0.00035,0.0009,-0.00025,7.439007759,4.999621,-4.214334,-3.547114,0.04930305
-0.2,0.00055,-0.00055,-0.0007,13.53483009,7.8639307,-4.6111803,-10.00436,0.097814254
-0.2,0.00075,-0.00035,0.00085,16.85779381,10.715844,-4.75803,12.11268,0.123908675
-0.2,-0.0004,-0.001,0.00065,11.96678162,-5.691625,-5.0369787,9.243275,0.084509892
-0.2,-0.0005,0.0005,0.0009,15.39279747,-7.128575,-4.585904,12.848779,0.112503366
-0.2,-0.00025,-0.0008,0.0004,8.313651085,-3.5517676,-4.921625,5.6814914,0.054120356
-0.2,-5.00E-05,-0.00075,0.0001,5.091658592,-0.697922,-4.844441,1.403312,0.019130292
-0.2,0.00045,0.0002,-0.0002,8.321660042,6.4309,-4.44516,-2.852035,0.056016602
-0.2,-0.001,-0.0009,-1.00E-04,15.15646553,-14.254412,-4.941776,-1.452259,0.110105416
-0.2,-0.0008,0.00045,3.12E-19,12.26098347,-11.407816,-4.4937057,0.008513979,0.088095899
-0.2,0.0008,0.00035,-0.0008,16.70461082,11.42693,-4.27833,-11.408995,0.12316551
-0.2,-0.0001,0.00015,-0.00015,5.192082882,-1.4165167,-4.5138116,-2.1393247,0.024279503
-0.2,0.0009,-0.00065,0.0007,16.96769905,12.858581,-4.8228827,9.964916,0.124645042
-0.2,-0.00085,0.00055,0.00015,13.10380363,-12.122342,-4.486882,2.1509054,0.094870627
-0.2,0.00025,-0.0002,0.00025,6.86850071,3.5790186,-4.660293,3.5564864,0.041841923
